0013a200409c1683/0x3bd/light,1504965327518,200.0
0013a200409c1683/0x3bd/light,1504965337623,200.0
0013a200409c1683/0x3bd/light,1504965347734,200.0
0013a200409c1683/0x3bd/light,1504965357832,200.0
0013a200409c1683/0x3bd/light,1504965367937,200.0
0013a200409c1683/0x3bd/light,1504965378041,200.0
0013a200409c1683/0x3bd/light,1504965398251,200.0
0013a200409c1683/0x3bd/light,1504965408357,200.0
0013a200409c1683/0x3bd/light,1504965418462,200.0
0013a200409c1683/0x3bd/light,1504965438683,200.0
0013a200409c1683/0x3bd/light,1504965448776,200.0
0013a200409c1683/0x3bd/light,1504965458881,200.0
0013a200409c1683/0x3bd/light,1504965468985,200.0
0013a200409c1683/0x3bd/light,1504965479091,200.0
0013a200409c1683/0x3bd/light,1504965489194,200.0
0013a200409c1683/0x3bd/light,1504965519529,200.0
0013a200409c1683/0x3bd/light,1504965539729,200.0
0013a200409c1683/0x3bd/light,1504965549833,200.0
0013a200409c1683/0x3bd/light,1504965559957,200.0
0013a200409c1683/0x3bd/light,1504965570043,200.0
0013a200409c1683/0x3bd/light,1504965580160,200.0
0013a200409c1683/0x3bd/light,1504965590263,200.0
0013a200409c1683/0x3bd/light,1504965600367,200.0
0013a200409c1683/0x3bd/light,1504965610473,200.0
0013a200409c1683/0x3bd/light,1504965620578,200.0
0013a200409c1683/0x3bd/light,1504965650894,200.0
0013a200409c1683/0x3bd/light,1504965660998,200.0
0013a200409c1683/0x3bd/light,1504965671124,200.0
0013a200409c1683/0x3bd/light,1504965681228,200.0
0013a200409c1683/0x3bd/light,1504965691348,200.0
0013a200409c1683/0x3bd/light,1504965701498,200.0
0013a200409c1683/0x3bd/light,1504965731787,200.0
0013a200409c1683/0x3bd/light,1504965741891,200.0
0013a200409c1683/0x3bd/light,1504965752016,200.0
0013a200409c1683/0x3bd/light,1504965762120,200.0
0013a200409c1683/0x3bd/light,1504965792454,200.0
0013a200409c1683/0x3bd/light,1504965802560,200.0
0013a200409c1683/0x3bd/light,1504965812664,200.0
0013a200409c1683/0x3bd/light,1504965822769,200.0
0013a200409c1683/0x3bd/light,1504965832900,200.0
0013a200409c1683/0x3bd/light,1504965842984,200.0
